CloneID,SBK1,SBK2,SBK3,SAK1,SAK2,SAK4
100102942,1,0,NA,0,NA,NA
100102964,1,1,NA,0,NA,NA
100103008,0,1,NA,2,NA,NA
100103036,0,1,NA,1,NA,NA
100103045,1,1,0,1,NA,NA
100103047,0,0,1,0,NA,0
100103054,1,0,NA,0,NA,NA
100103058,0,1,1,1,1,NA
100103060,0,0,NA,1,NA,NA
100103076,1,0,NA,0,NA,0
100103089,1,0,NA,0,NA,NA
100103110,1,0,NA,1,NA,NA
100103116,1,0,NA,0,NA,NA
100103133,1,0,NA,0,NA,NA
100103138,1,0,NA,0,NA,NA
100103148,0,1,NA,1,NA,NA
100103157,1,0,NA,0,NA,NA
100103187,1,0,NA,0,NA,NA
100103191,1,0,NA,0,NA,NA
100103192,0,1,NA,1,NA,NA
100103235,1,0,NA,0,0,NA
100103238,1,0,NA,0,NA,0
100103250,1,0,NA,0,NA,NA
100103269,1,0,0,0,NA,NA
100103271,1,0,NA,0,NA,NA
100103272,1,1,0,1,NA,NA
100103278,1,0,NA,0,NA,NA
100103280,1,0,NA,0,NA,NA
100103299,1,0,NA,0,NA,NA
100103305,1,1,0,1,NA,NA
100103308,0,1,NA,1,NA,NA
100103310,1,0,NA,0,NA,NA
100103332,1,0,NA,0,NA,NA
100103333,1,0,NA,0,NA,0
100103352,1,0,NA,0,NA,NA
100103354,1,0,NA,0,NA,0
100103394,1,0,NA,0,NA,0
100103403,1,0,NA,0,NA,NA
100103407,1,0,NA,0,NA,NA
100103421,1,1,0,1,NA,NA
100103443,0,1,NA,1,NA,NA
100103476,1,0,NA,0,NA,NA
100103481,1,1,0,1,NA,NA
100103495,1,0,NA,0,NA,NA
100103511,1,0,NA,0,NA,NA
100103525,1,NA,0,1,NA,NA
100103532,1,0,NA,0,NA,NA
100103542,1,0,0,NA,NA,NA
100103551,1,0,NA,1,NA,NA
100103554,1,0,NA,0,NA,0
100103557,1,0,0,0,NA,NA
100103601,1,0,NA,0,0,NA
100103615,0,1,NA,1,1,NA
100103616,1,0,NA,0,0,NA
100103623,0,1,NA,1,NA,NA
100103646,1,0,NA,0,NA,NA
100103653,1,0,NA,0,NA,NA
100103671,0,1,NA,1,NA,NA
100103677,1,0,NA,0,NA,0
100103692,0,1,NA,0,NA,NA
100103693,1,0,NA,0,NA,NA
100103694,1,1,NA,0,0,0
100103699,1,0,NA,0,NA,0
100103703,1,1,NA,0,NA,NA
100103723,1,0,NA,0,NA,NA
100103727,1,1,NA,0,NA,NA
100103729,1,0,NA,0,0,NA
100103754,1,0,NA,0,NA,NA
100103768,1,0,NA,0,NA,NA
100103780,1,0,NA,0,NA,NA
100103801,0,1,NA,1,NA,NA
100103816,1,0,NA,1,NA,NA
100103847,1,0,NA,0,NA,0
100103864,1,0,NA,0,NA,NA
100103888,0,1,NA,1,NA,NA
100103901,0,1,NA,1,NA,NA
100103903,1,0,NA,0,NA,NA
100103930,1,0,NA,0,NA,NA
100103942,1,1,0,1,NA,NA
100103944,1,0,NA,0,NA,NA
100103946,0,1,NA,1,NA,NA
100103961,1,0,NA,0,NA,NA
100103972,0,1,NA,1,NA,NA
100103981,1,0,0,0,NA,NA
100104009,0,1,NA,1,NA,NA
100104021,1,0,NA,0,NA,NA
100104027,1,0,NA,0,NA,NA
100104037,1,0,NA,0,NA,NA
100104077,1,1,0,1,NA,NA
100104083,1,0,NA,0,NA,NA
100104097,1,0,NA,0,NA,NA
100104110,0,1,NA,1,NA,NA
100104158,0,1,NA,1,NA,NA
100104193,0,0,1,0,0,0
100104197,1,0,NA,0,NA,NA
100104239,1,0,NA,1,NA,NA
100104242,1,2,NA,0,NA,NA
100104281,1,0,NA,0,NA,NA
100104283,1,0,NA,0,NA,NA
100104301,1,0,NA,0,NA,NA
100104345,1,0,NA,0,NA,NA
100104347,1,1,0,1,NA,NA
100104352,1,0,NA,0,NA,NA
100104355,1,0,NA,0,NA,NA
100104360,1,0,NA,0,NA,NA
100104367,0,1,NA,1,NA,NA
100104372,1,0,NA,0,NA,NA
100104402,1,0,NA,0,NA,NA
100104403,1,0,NA,0,NA,0
100104408,0,0,NA,1,NA,NA
100104418,1,0,NA,0,NA,NA
100104421,0,0,NA,1,NA,NA
100104426,0,1,NA,0,NA,NA
100104429,1,0,NA,0,0,NA
100104446,0,2,NA,1,NA,NA
100104449,0,1,NA,1,NA,NA
100104463,1,0,NA,0,NA,NA
100104487,0,1,NA,1,NA,NA
100104515,1,0,NA,0,NA,NA
100104520,1,0,NA,0,NA,0
100104526,1,1,NA,0,NA,NA
100104591,2,1,NA,0,NA,NA
100104603,1,NA,NA,0,0,NA
100104614,0,1,NA,NA,NA,1
100104618,1,NA,0,1,NA,NA
100104639,1,0,NA,1,NA,NA
100104649,1,0,NA,0,NA,NA
100104669,1,0,NA,0,NA,NA
100104674,1,0,NA,0,NA,NA
100104714,1,1,0,1,NA,NA
100104754,1,0,NA,0,NA,NA
100104757,0,0,NA,1,NA,NA
100104759,1,0,NA,0,NA,NA
100104778,1,0,NA,0,NA,0
100104794,1,0,NA,0,NA,NA
100104813,1,0,NA,0,NA,0
100104824,1,0,NA,0,NA,NA
100104829,1,0,NA,0,NA,NA
100104838,1,0,NA,0,NA,NA
100104841,1,0,NA,0,NA,0
100104854,2,0,1,0,NA,NA
100104879,0,1,NA,1,NA,NA
100104882,1,0,NA,1,NA,NA
100104911,1,1,0,1,NA,NA
100104929,1,0,NA,0,NA,NA
100104943,1,0,NA,0,NA,NA
100104950,1,1,NA,0,NA,NA
100104963,0,0,NA,1,NA,NA
100104976,1,0,NA,0,NA,NA
100105001,1,1,NA,0,NA,NA
100105013,0,0,NA,1,NA,NA
100105067,0,1,1,1,1,1
100105107,1,0,NA,0,NA,NA
100105117,1,1,0,1,NA,NA
100105146,1,0,NA,0,NA,NA
100105159,1,0,NA,0,NA,NA
100105176,1,0,NA,0,NA,NA
100105181,1,0,NA,0,NA,NA
100105188,0,1,NA,1,NA,NA
100105193,0,1,NA,0,NA,NA
100105201,1,0,NA,0,NA,0
100105203,1,0,NA,0,NA,NA
100105223,1,0,NA,0,NA,NA
100105278,1,0,NA,0,NA,NA
100105282,0,1,NA,0,NA,0
100105285,1,0,NA,0,0,NA
100105313,1,1,NA,0,NA,NA
100105359,1,0,0,0,NA,0
100105361,1,0,0,0,NA,NA
100105374,1,0,NA,0,NA,NA
100105378,1,0,NA,0,NA,NA
100105418,1,1,NA,0,NA,NA
100105422,1,0,NA,0,NA,NA
100105445,1,0,NA,0,NA,NA
100105449,0,1,NA,0,NA,NA
100105451,1,0,NA,0,NA,NA
100105471,1,0,NA,0,NA,NA
100105495,1,0,NA,0,NA,NA
100105498,1,0,NA,0,NA,0
100105557,0,1,NA,1,NA,NA
100105584,1,0,NA,0,NA,NA
100105588,0,1,NA,1,NA,NA
100105592,1,0,NA,0,NA,NA
100105606,1,0,NA,0,NA,0
100105610,1,1,0,1,NA,NA
100105612,1,1,0,1,NA,NA
100105632,1,0,NA,0,NA,0
100105658,1,0,NA,0,NA,NA
100105679,1,1,NA,0,NA,NA
100105689,1,0,NA,0,NA,NA
100105707,1,1,0,1,NA,NA
100105708,1,0,NA,1,NA,NA
100105724,0,0,1,0,NA,NA
100105727,1,0,NA,0,NA,NA
100105775,0,1,NA,1,NA,NA
100105782,1,0,NA,1,NA,NA
100105786,0,0,1,0,NA,NA
100105800,1,0,NA,0,NA,NA
100105839,1,0,NA,0,NA,NA
100105842,0,1,NA,1,NA,NA
100105854,0,1,NA,1,NA,NA
100105913,1,0,NA,0,NA,NA
100105928,1,0,NA,0,NA,NA
100105945,1,0,0,0,NA,NA
100105952,1,0,NA,2,NA,NA
100105959,1,0,NA,0,NA,NA
100105989,1,1,NA,NA,1,0
100105997,1,0,NA,0,NA,NA
100106023,0,1,NA,1,NA,NA
100106034,0,1,NA,1,NA,NA
100106048,0,1,NA,1,NA,NA
100106050,1,0,NA,0,NA,0
100106057,1,0,NA,0,NA,NA
100106066,1,0,NA,0,NA,0
100106073,1,1,0,1,NA,1
100106108,1,0,NA,0,NA,NA
100106116,1,0,NA,0,0,NA
100106152,1,1,NA,0,NA,NA
100106188,0,1,NA,1,NA,NA
100106194,1,0,NA,0,NA,NA
100106196,0,0,NA,1,NA,NA
100106198,1,0,NA,0,NA,NA
100106224,1,0,0,0,NA,NA
100106239,0,1,NA,1,NA,NA
100106244,1,0,NA,0,NA,NA
100106247,1,1,0,1,NA,1
100106269,1,0,NA,0,NA,NA
100106282,1,0,NA,0,NA,NA
100106287,1,0,NA,0,NA,NA
100106289,1,0,NA,0,NA,NA
100106300,1,0,NA,0,NA,0
100106302,1,0,NA,0,NA,NA
100106316,1,0,NA,0,NA,NA
100106336,1,0,NA,0,NA,NA
100106347,1,0,NA,0,NA,NA
100106366,0,0,1,0,NA,NA
100106368,1,0,NA,0,NA,NA
100106379,1,0,NA,0,0,0
100106382,0,1,NA,1,NA,NA
100106384,0,NA,1,0,NA,NA
100106392,1,1,NA,0,NA,NA
100106410,0,1,NA,1,NA,NA
100106448,1,0,NA,0,NA,NA
100106450,1,0,NA,0,NA,NA
100106464,0,1,NA,1,NA,NA
100106507,0,1,NA,0,NA,NA
100106515,0,0,1,0,NA,NA
100106517,1,0,NA,0,NA,0
100106539,1,0,NA,0,NA,NA
100106568,1,0,NA,0,NA,NA
100106594,0,1,NA,1,NA,NA
100106600,0,1,NA,1,NA,NA
100106664,NA,0,1,1,NA,NA
100106667,NA,1,NA,1,0,NA
100106669,NA,1,NA,2,0,NA
100106702,NA,1,NA,0,NA,0
100106732,NA,1,0,0,NA,NA
100106734,0,1,NA,0,NA,NA
100106780,NA,0,NA,0,NA,1
100106793,NA,1,NA,0,NA,0
100106936,NA,1,NA,0,0,0
100106987,1,1,NA,0,NA,NA
100107052,1,1,0,1,NA,1
100107059,NA,0,NA,1,NA,1
100107085,NA,0,NA,0,NA,1
100107189,NA,0,NA,0,NA,1
100107242,NA,1,NA,2,0,NA
100107295,NA,1,NA,0,NA,0
100107305,NA,1,NA,0,NA,0
100107352,NA,1,NA,0,NA,0
100107372,NA,1,NA,0,NA,0
100107396,1,0,NA,0,NA,NA
100107426,1,0,NA,0,NA,NA
100107452,NA,0,NA,1,NA,0
100107488,1,0,NA,0,NA,NA
100107594,NA,1,NA,0,NA,0
100107603,NA,1,NA,0,NA,0
100107682,NA,1,1,0,NA,NA
100107693,NA,0,NA,1,NA,1
100107719,NA,1,0,0,NA,0
100107721,1,0,NA,0,NA,NA
100107740,1,0,NA,1,NA,NA
100107793,NA,1,NA,0,NA,0
100107820,1,2,NA,0,1,0
100107860,0,0,1,0,NA,0
100107875,NA,1,NA,0,NA,0
100107958,NA,0,NA,1,1,NA
100107996,NA,1,NA,0,NA,0
100107997,NA,0,NA,1,1,NA
100108093,NA,0,1,2,NA,NA
100108109,NA,1,NA,0,NA,0
100108111,NA,1,0,1,NA,NA
100108140,1,0,NA,0,NA,0
100108200,1,1,0,1,NA,NA
100108271,0,1,NA,1,NA,NA
100108305,NA,0,1,1,NA,NA
100108326,NA,1,NA,0,0,NA
100108351,NA,2,NA,1,NA,0
100108523,NA,1,NA,0,NA,0
100108642,NA,1,NA,0,NA,0
100108657,NA,0,NA,1,NA,1
100108748,NA,1,0,0,0,NA
100108891,NA,1,NA,0,0,NA
100108915,1,1,NA,0,NA,NA
100108942,NA,1,NA,0,NA,0
100108974,NA,1,NA,0,NA,0
100109033,NA,1,NA,0,NA,0
100109058,NA,1,NA,2,NA,0
100109067,NA,1,NA,0,NA,0
100109110,NA,1,0,1,1,NA
100109123,NA,1,NA,0,NA,0
100109191,1,0,NA,1,NA,NA
100109195,1,0,NA,0,NA,NA
100109430,NA,1,NA,0,0,NA
100109528,NA,1,NA,0,0,NA
100109588,NA,1,NA,0,NA,0
100109802,NA,1,NA,0,NA,0
100109806,NA,1,NA,0,0,0
100109813,NA,1,1,0,NA,NA
100109870,NA,0,NA,1,NA,1
100109927,NA,1,NA,1,NA,0
100109950,NA,1,NA,0,NA,1
100110028,NA,0,NA,1,NA,1
100110043,NA,1,NA,0,NA,0
100110059,NA,0,1,2,NA,NA
100110124,NA,1,NA,0,NA,0
100110132,0,1,NA,1,NA,NA
100110135,NA,1,NA,0,0,NA
100110137,NA,1,1,0,NA,0
100110214,NA,0,NA,1,NA,0
100110253,NA,1,NA,2,NA,0
100110361,NA,0,NA,1,NA,1
100110362,NA,1,0,1,NA,NA
100110465,NA,1,NA,0,NA,0
100110529,NA,1,NA,0,NA,0
100110542,NA,0,1,0,NA,NA
100110564,0,1,NA,1,NA,NA
100110615,NA,1,NA,2,NA,0
100110637,NA,1,NA,0,NA,0
100110776,NA,1,NA,0,NA,0
100110899,1,1,NA,0,NA,NA
100110934,NA,1,NA,0,NA,0
100110961,NA,0,0,1,NA,NA
100111025,NA,0,1,0,NA,NA
100111194,NA,2,1,0,NA,0
100111277,1,1,NA,0,NA,NA
100111387,1,1,NA,0,NA,NA
100111461,1,0,NA,0,NA,NA
100111487,NA,0,0,1,NA,NA
100111532,NA,1,NA,0,NA,0
100111595,NA,0,1,1,NA,NA
100111603,NA,1,NA,0,NA,0
100111675,1,0,NA,0,NA,NA
100111785,0,1,NA,1,NA,NA
100111791,NA,1,NA,0,1,0
100111878,1,0,NA,0,NA,NA
100111890,NA,0,NA,2,1,NA
100112024,NA,1,NA,0,NA,0
100112031,NA,1,NA,0,NA,1
100112105,1,1,0,1,NA,NA
100112186,NA,0,0,1,NA,NA
100112326,NA,1,0,0,NA,NA
100112415,NA,1,0,1,NA,NA
100112449,1,1,0,1,NA,NA
100112520,NA,1,NA,0,NA,0
100112564,NA,1,NA,2,0,0
100112567,NA,1,NA,0,0,NA
100112663,NA,0,1,2,NA,NA
100112685,NA,1,NA,0,NA,0
100112708,NA,0,NA,1,NA,1
100112739,NA,1,NA,0,0,NA
100112803,NA,1,NA,2,NA,0
100112814,NA,0,1,NA,0,NA
100112942,1,0,NA,0,NA,NA
100112968,NA,0,NA,1,0,NA
100112973,NA,1,NA,1,0,NA
100113001,NA,0,NA,1,NA,1
100113006,1,1,NA,0,1,NA
100113086,NA,0,NA,1,NA,0
100113106,1,0,NA,0,0,NA
100113126,NA,1,NA,2,NA,0
100113152,1,0,NA,0,NA,NA
100113247,NA,1,NA,0,NA,0
100113259,NA,1,NA,2,NA,0
100113260,1,1,0,1,NA,NA
100113291,NA,1,1,0,NA,NA
100113331,0,1,NA,1,NA,NA
100113336,1,0,NA,0,0,0
100113359,NA,1,NA,0,0,NA
100113397,NA,1,NA,0,0,NA
100113400,NA,1,NA,0,NA,0
100113496,NA,1,NA,0,NA,0
100113534,1,1,NA,0,NA,0
100113536,NA,1,NA,0,NA,0
100113626,NA,1,NA,0,NA,0
100113634,NA,1,NA,0,0,NA
100113639,1,0,NA,0,NA,0
100113672,0,1,NA,1,NA,NA
100113773,NA,1,NA,0,0,1
100113832,NA,0,NA,0,NA,1
100113858,NA,1,0,0,NA,NA
100113888,NA,1,0,1,NA,NA
100114013,NA,1,0,1,NA,NA
100114085,NA,1,NA,1,0,NA
100114112,1,1,0,1,NA,NA
100114150,NA,1,NA,0,0,NA
100114158,NA,0,0,1,NA,NA
100114189,NA,1,NA,0,0,NA
100114245,0,0,1,0,NA,0
100114310,1,0,NA,0,NA,0
100114325,NA,0,NA,0,1,0
100114352,1,0,NA,0,NA,NA
100114378,0,1,NA,1,NA,NA
100114481,NA,1,NA,0,NA,0
100114588,NA,1,NA,1,0,1
100114606,NA,1,NA,1,1,0
100114609,NA,1,NA,0,NA,0
100114617,NA,0,NA,1,0,NA
100114633,0,1,NA,1,NA,NA
100114688,NA,1,NA,0,0,NA
100114693,NA,1,NA,0,NA,0
100114696,NA,1,NA,0,NA,0
100114724,1,0,NA,0,0,NA
100114742,NA,1,NA,0,NA,0
100114768,0,0,1,0,NA,NA
100114822,NA,1,NA,2,NA,0
100114829,NA,1,0,1,NA,NA
100114885,NA,1,0,1,1,NA
100114886,0,1,NA,1,NA,NA
100114899,NA,1,NA,0,NA,0
100114937,NA,1,NA,0,0,1
100114940,1,0,NA,0,NA,NA
100114942,NA,1,NA,0,0,NA
100114945,NA,0,1,0,NA,NA
100115340,1,2,1,2,NA,0
100115344,NA,1,NA,1,NA,0
100115395,NA,1,NA,0,NA,0
100115509,NA,1,NA,0,0,NA
100115520,NA,1,NA,1,0,NA
100115536,NA,1,NA,0,NA,0
100115568,NA,1,NA,0,NA,0
100115571,NA,1,NA,0,NA,0
100115593,NA,1,NA,0,NA,0
100115609,0,0,NA,1,NA,NA
100115651,NA,1,NA,0,NA,0
100115718,1,0,NA,0,NA,NA
100115784,NA,1,0,0,NA,NA
100115849,NA,1,NA,1,NA,0
100115960,NA,0,1,1,NA,NA
100116031,NA,1,NA,0,NA,0
100116119,1,0,NA,0,NA,0
100116175,0,1,NA,1,1,NA
100116202,NA,1,NA,0,0,0
100116204,NA,1,0,1,NA,NA
100116221,1,0,NA,0,NA,0
100116226,1,0,NA,0,NA,0
100116249,NA,1,NA,0,NA,0
100116276,NA,2,0,2,NA,1
100116390,1,1,0,NA,NA,NA
100116459,1,0,NA,0,NA,NA
100116471,1,0,NA,0,NA,0
100116546,NA,0,NA,0,1,NA
100116568,1,0,0,0,NA,NA
100116577,NA,1,NA,1,NA,0
100116615,NA,1,NA,1,0,0
100116678,1,0,NA,0,0,NA
100116778,NA,0,NA,1,1,NA
100116779,NA,1,1,0,NA,NA
100116782,NA,1,NA,0,0,NA
100116841,NA,1,NA,0,0,NA
100116850,NA,0,NA,1,NA,1
100117053,NA,1,NA,0,NA,0
100117098,1,0,NA,0,NA,NA
100117274,0,1,1,1,1,1
100117300,NA,1,NA,0,NA,0
100117316,NA,0,NA,1,NA,0
100117401,NA,1,NA,0,NA,0
100117448,NA,1,0,0,NA,NA
100117480,1,0,NA,0,NA,0
100117530,NA,1,NA,1,NA,0
100117549,NA,1,NA,0,0,NA
100117604,NA,1,NA,1,NA,0
100117634,1,0,NA,0,NA,NA
100117649,NA,0,1,1,NA,NA
100117664,NA,1,0,1,1,NA
100117693,NA,1,NA,0,NA,0
100117722,NA,1,NA,0,NA,0
100117811,NA,0,NA,1,2,1
100117876,0,1,NA,1,NA,NA
100117888,NA,0,1,0,NA,NA
100117902,NA,1,NA,0,NA,0
100117917,NA,0,1,0,0,NA
100118010,NA,1,NA,0,0,NA
100118026,NA,1,NA,1,0,1
100118100,NA,1,NA,0,NA,0
100118111,1,0,NA,0,NA,0
100118185,0,0,NA,1,NA,0
100118231,NA,1,NA,0,0,NA
100118254,NA,1,NA,0,0,NA
100118279,0,1,NA,1,NA,NA
100118281,1,0,NA,0,NA,0
100118295,1,0,NA,0,NA,NA
100118343,NA,1,0,1,NA,NA
100118353,NA,1,NA,0,NA,0
100118406,NA,1,NA,0,NA,0
100118435,NA,1,0,1,NA,1
100118437,NA,1,NA,0,0,NA
100118500,NA,1,NA,2,0,NA
100118554,NA,0,1,0,NA,0
100118567,NA,0,NA,1,NA,1
100118585,1,0,NA,1,0,NA
100118590,NA,1,NA,0,0,0
100118662,NA,1,NA,0,0,0
100118703,1,0,NA,0,NA,NA
100118749,NA,1,NA,0,0,0
100118765,NA,1,NA,0,NA,0
100118823,NA,1,NA,0,NA,0
100118831,NA,1,NA,0,NA,0
100118856,NA,1,NA,1,NA,0
100118879,1,0,NA,0,NA,NA
100118909,NA,1,NA,0,NA,0
100118913,NA,0,0,1,NA,NA
100118979,NA,1,NA,0,0,NA
100120465,NA,0,1,0,NA,NA
100121832,NA,NA,1,0,0,NA
100128548,0,NA,1,0,0,NA
100129109,1,NA,0,1,NA,0
100130001,1,1,NA,1,0,NA
100130780,1,0,NA,0,NA,0
100132596,NA,NA,NA,0,2,1
100132695,NA,NA,NA,0,1,0
100133804,NA,1,NA,0,0,0
100134545,NA,0,NA,1,0,1
100136360,1,1,0,1,NA,NA
100136392,0,1,NA,1,NA,NA
100136416,0,1,NA,0,NA,NA
100136448,0,1,NA,0,NA,NA
100136452,1,0,NA,0,NA,NA
100136498,1,0,NA,2,NA,NA
100136502,0,2,NA,1,NA,NA
100136532,1,0,NA,0,NA,NA
100136543,1,0,NA,0,NA,NA
100136575,0,1,NA,1,NA,NA
100136600,1,0,NA,0,NA,NA
100136603,0,0,1,0,NA,NA
100136689,1,0,NA,0,NA,NA
100136800,0,1,NA,1,NA,NA
100136804,0,1,NA,0,NA,NA
100136868,1,0,NA,0,NA,NA
100136930,1,1,0,1,NA,NA
100136957,1,0,NA,0,NA,NA
100137058,0,1,NA,1,NA,NA
100137095,1,0,NA,0,NA,NA
100137136,0,1,NA,1,NA,NA
100137150,1,0,NA,0,NA,NA
100137232,1,0,NA,0,NA,NA
100137257,0,1,NA,1,NA,NA
100137267,0,2,NA,1,NA,NA
100137273,1,0,NA,0,NA,NA
100137295,1,0,NA,0,NA,NA
100137301,1,0,NA,0,NA,NA
100137325,1,0,NA,0,NA,NA
100137335,0,1,NA,1,NA,NA
100137396,1,0,NA,0,NA,NA
100137418,0,0,1,0,NA,NA
100137422,1,0,NA,1,NA,NA
100137457,0,1,NA,1,NA,NA
100137537,1,1,0,1,NA,NA
100137587,1,0,0,0,NA,NA
100137615,0,0,1,0,NA,NA
100137631,0,1,NA,1,NA,1
100137686,1,0,NA,0,NA,NA
100137689,1,0,NA,0,NA,NA
100137723,0,NA,1,0,NA,NA
100137737,0,0,1,0,NA,NA
100137752,1,0,NA,0,NA,NA
100137784,1,NA,0,0,NA,NA
100137791,0,1,NA,1,NA,NA
100137798,0,1,NA,1,NA,1
100137823,1,0,NA,0,NA,NA
100137878,1,0,NA,0,NA,NA
100137897,1,0,NA,0,NA,NA
100137918,1,1,0,1,NA,NA
100137932,1,0,NA,2,NA,NA
100137956,1,0,NA,0,NA,NA
100138144,1,NA,NA,0,NA,0
100138164,1,0,NA,0,NA,NA
100138171,1,0,NA,0,NA,NA
100138194,0,1,NA,1,1,NA
100138203,1,0,NA,0,NA,NA
100138218,0,1,NA,1,NA,NA
100138224,1,1,0,1,NA,NA
100138254,1,0,NA,0,NA,NA
100138328,0,2,NA,1,NA,NA
100138389,1,2,NA,0,NA,NA
100138524,0,0,1,0,NA,NA
100138530,1,0,NA,0,NA,NA
100138539,1,0,NA,0,NA,NA
100138602,1,1,NA,0,NA,NA
100138609,0,NA,NA,1,NA,1
100138642,0,NA,1,2,NA,NA
100138672,0,1,NA,1,NA,NA
100138685,1,1,0,1,NA,NA
100138731,1,0,NA,0,NA,NA
100138735,0,2,0,2,NA,NA
100138736,1,0,NA,0,NA,NA
100138737,1,0,NA,1,NA,NA
100138765,0,1,NA,1,NA,NA
100138781,1,0,NA,0,NA,NA
100138783,0,0,1,0,NA,NA
100138786,1,0,NA,0,NA,NA
100138813,1,0,NA,0,NA,NA
100138837,0,1,NA,1,NA,NA
100138843,1,2,NA,0,NA,NA
100138847,0,1,NA,1,NA,NA
100138848,1,0,NA,0,NA,NA
100138855,1,0,NA,0,NA,NA
100138857,1,1,0,1,NA,NA
100138867,0,0,1,0,NA,NA
100138874,1,0,NA,0,NA,NA
100138890,1,0,NA,0,NA,NA
100138951,1,0,NA,0,0,NA
100138974,1,0,NA,0,NA,NA
100138994,1,0,NA,0,NA,NA
100138996,1,0,NA,0,NA,NA
100138998,0,2,0,0,NA,NA
100139014,0,1,NA,1,NA,NA
100139037,0,0,1,0,NA,NA
100139083,1,0,NA,0,NA,NA
100139102,1,0,NA,0,NA,NA
100139111,1,0,NA,0,NA,NA
100139124,0,0,NA,1,NA,NA
100139131,1,1,0,NA,NA,NA
100139192,0,1,NA,1,NA,1
100139205,1,0,NA,0,NA,NA
100139240,1,1,NA,0,NA,NA
100139255,1,1,NA,0,NA,NA
100139259,1,0,NA,0,NA,NA
100139275,1,0,NA,0,NA,NA
100139282,1,0,NA,0,NA,NA
100139284,1,1,0,NA,NA,NA
100139287,0,1,NA,1,NA,NA
100139289,0,1,NA,1,NA,NA
100139336,1,0,NA,0,NA,NA
100139342,0,1,NA,1,NA,NA
100139356,0,1,NA,1,NA,NA
100139394,1,1,NA,0,NA,NA
100139400,1,0,0,0,NA,NA
100139403,0,1,NA,0,NA,NA
100139420,1,0,NA,0,NA,NA
100139430,1,0,NA,0,NA,NA
100139432,0,1,NA,1,NA,NA
100139440,0,1,NA,1,NA,NA
100139471,1,0,NA,0,NA,NA
100139480,1,0,NA,0,NA,NA
100139507,1,0,NA,0,NA,NA
100139527,0,1,NA,1,NA,NA
100139537,0,0,1,0,NA,NA
100139559,1,0,NA,0,NA,NA
100139575,1,0,NA,0,NA,NA
100139586,2,0,1,0,NA,NA
100139650,1,0,NA,0,NA,NA
100139684,1,0,NA,0,NA,NA
100139699,1,0,NA,0,NA,NA
100139721,1,0,NA,2,NA,NA
100139726,1,0,NA,0,NA,NA
100139782,1,0,NA,0,NA,NA
100139798,1,1,NA,0,NA,NA
100139799,1,0,NA,0,NA,NA
100139827,0,0,1,0,NA,NA
100139834,1,0,NA,0,NA,0
100139857,1,1,0,1,NA,NA
100139859,1,0,NA,0,NA,NA
100139861,1,0,NA,0,NA,NA
100139865,1,0,NA,0,NA,NA
100139871,1,1,0,1,NA,NA
100139874,0,1,NA,1,NA,NA
100139916,1,0,NA,0,NA,NA
100139923,1,0,NA,0,NA,NA
100139940,1,0,NA,0,NA,NA
100139945,1,0,0,0,NA,NA
100140028,1,0,NA,0,NA,NA
100140037,1,0,NA,0,NA,NA
100140042,1,1,0,1,NA,NA
100140048,1,0,NA,0,NA,NA
100140050,0,1,NA,1,NA,NA
100140054,1,0,NA,0,NA,1
100140056,0,1,0,0,NA,NA
100140086,0,1,NA,1,NA,1
100140170,1,1,NA,0,NA,NA
100140285,1,0,0,0,NA,NA
100140298,0,1,NA,1,NA,NA
100140335,0,0,1,0,NA,NA
100140381,1,0,NA,0,NA,NA
100140391,0,1,NA,1,NA,NA
100140539,1,0,NA,0,NA,NA
100140551,1,0,NA,0,NA,NA
100140571,1,1,NA,2,0,NA
100140577,1,0,0,0,NA,NA
100140595,1,0,NA,0,NA,NA
100140631,0,1,1,1,NA,NA
100140633,1,0,NA,0,NA,NA
100140679,1,0,NA,1,NA,NA
100140709,1,0,NA,0,NA,NA
100140779,1,0,NA,0,NA,NA
100140793,1,1,0,1,NA,NA
100140852,1,0,NA,0,NA,NA
100140860,1,0,NA,0,NA,NA
100140959,0,1,NA,1,NA,1
100141066,1,1,NA,0,NA,NA
100141077,1,0,NA,1,0,NA
100141097,0,1,NA,1,NA,NA
100141125,1,0,NA,0,NA,NA
100141215,1,1,1,2,NA,NA
100141244,1,1,0,1,NA,NA
100141303,1,NA,NA,0,NA,0
100141399,1,1,0,1,1,1
100141401,1,1,0,1,1,1
100141402,1,1,0,1,1,1
100141403,0,0,1,NA,NA,NA
100141417,1,0,NA,0,NA,NA
100141438,0,0,1,0,NA,NA
100141460,1,0,NA,0,NA,NA
100141490,1,0,NA,0,NA,0
100141522,0,0,1,0,NA,0
100141540,1,1,0,NA,NA,NA
100141553,1,1,0,1,NA,NA
100141619,1,0,NA,0,NA,NA
100141622,0,1,NA,1,NA,NA
100141639,1,0,NA,0,NA,NA
100141641,0,0,NA,1,NA,NA
100141652,0,1,NA,1,NA,NA
100141682,0,0,1,0,NA,NA
100141703,0,0,1,0,NA,NA
100141708,1,0,NA,0,NA,NA
100141736,1,0,NA,0,NA,NA
100141876,1,1,0,1,NA,NA
100141891,1,1,NA,0,NA,NA
100141915,1,0,NA,0,NA,NA
100141954,1,1,NA,0,NA,NA
100141964,1,0,NA,0,NA,NA
100141966,1,0,NA,0,NA,NA
100142101,0,1,NA,NA,NA,1
100142131,1,0,NA,0,NA,NA
100142146,1,1,NA,0,NA,NA
100142167,0,1,NA,1,NA,NA
